1.0207
1.0201
1.021
1.0284
1.0193
1.0185
1.0239
1.0284
1.0246
1.0193
1.0217
1.0245
1.0215
1.0181
1.022
1.0178
1.0257
1.0227
1.0212
1.0234
1.0255
1.0143
1.0243
1.0278
1.0242
1.0178
1.025
1.0226
1.0213
1.0247
1.0241
1.025
1.0229
1.0243
1.0245
1.0197
1.0249
1.0214
1.0227
1.0236
1.0233
1.0196
1.025
1.0252
1.0184
1.025
1.025
1.0188
1.0241
1.0296
1.0283
1.023
1.0231
1.0226
1.0226
1.0278
1.0243
1.022
1.0259
1.0258
1.0209
1.0208
1.0297
1.0198
1.0279
1.0317
1.0235
1.0254
1.0187
1.0227
1.0289
1.0183
1.0255
1.02
1.0218
1.0226
1.0275
1.0245
1.0178
1.0174
1.0248
1.0242
1.0245
1.0241
1.0237
1.0234
1.0224
1.0282
1.0232
1.02
1.0277
1.0243
1.027
1.0252
1.0237
1.0161
1.0257
1.0225
1.0189
1.031
1.0253
1.0184
1.0206
1.0227
1.019
1.0218
1.0232
1.0234
1.0217
1.0257
1.0258
1.0154
1.0248
1.0214
1.0166
1.0217
1.0298
1.0176
1.025
1.0247
1.0185
1.0161
1.0233
1.0202
1.0303
1.0305
1.0217
1.018
1.0197
1.0237
1.0237
1.0222
1.0297
1.0241
1.0202
1.0258
1.0202
1.0214
1.0217
1.0259
1.0226
1.0165
1.0179
1.0258
1.0132
1.0203
1.0226
1.0202
1.0271
1.0254
1.023
1.0248
1.0226
1.0222
1.0219
1.0198
1.0213
1.0268
1.0226
1.0253
1.018
1.0228
1.0212
1.019
1.0252
1.0327
1.0219
1.0212
1.0242
1.02
1.0149
1.0207
1.0205
1.0239
1.0259
1.0214
1.0201
1.0201
1.0191
1.0191
1.0202
1.0269
1.0205
1.0182
1.0278
1.0199
1.0212
1.0278
1.0205
1.0201
1.0325
1.0201
1.0224
1.0196
1.0245
1.0185
1.0208
1.0301
1.0276
1.0257
1.0228
1.0255
1.0205
1.0234
1.0268
1.0247
1.0202
1.0243
1.0231
1.0158
1.0237
1.0225
1.0196
1.021
1.027
1.0199
1.0213
1.0202
1.0209
1.0187
1.0135
1.0161
1.0242
1.0293
1.0211
1.0265
1.0247
1.0226
1.0123
1.0178
1.0198
1.0166
1.0205
1.0213
1.0228
1.0223
1.0221
1.0193
1.0266
1.0226
1.0205
1.025
1.0277
1.0215
1.0219
1.027
1.0184
1.0179
1.0242
1.0262
1.0182
1.0226
1.0271
1.0208
1.0187
1.03
1.0216
1.025
1.0317
1.0251
1.0236
1.0263
1.0223
1.0182
1.0194
1.0265
1.0232
1.0167
1.0254
1.0197
1.0252
1.02
1.0271
1.0219
1.0161
1.0213
1.0222
1.021
1.0233
1.0205
1.0215
1.0252
1.0207
1.0208
1.0241
1.0195
1.0251
1.024
1.0202
1.0204
1.0152
1.0226
1.0208
1.0244
1.025
1.0272
1.0177
1.0203
1.0259
1.0163
1.0162
1.0233
1.0232
1.0282
1.0222
1.0256
1.019
1.0187
1.0268
1.019
1.0202
1.0282
1.0242
1.0277
1.0225
1.0181
1.0181
1.0208
1.0261
1.0228
1.021
1.0221
1.0224
1.0149
1.0196
1.0203
1.0195
1.0224
1.022
1.0262
1.0188
1.0159
1.0262
1.0195
1.0257
1.0175
1.0228
1.0166
1.0199
1.025
1.0234
1.0215
1.0158
1.0203
1.0191
1.0261
1.0245
1.0271
1.0244
1.022
1.0231
1.0214
1.0247
1.0298
1.0285
1.0241
1.0215
1.0219
1.0185
1.0276
1.0246
1.0217
1.0268
1.0184
1.0215
1.0182
1.0271
1.0151
1.0242
1.0202
1.0253
1.0236
1.022
1.0242
1.0261
1.0153
1.0277
1.0196
1.0202
1.0286
1.0238
1.0186
1.0161
1.0214
1.0226
1.0272
1.0205
1.0223
1.0264
1.0206
1.0203
1.0224
1.0272
1.0233
1.0206
1.0281
1.021
1.021
1.0242
1.0262
1.0271
1.0302
1.0223
1.0226
1.0263
1.0245
1.0232
1.0283
1.0295
1.0263
1.0229
1.0233
1.0197
1.0256
1.0264
1.0279
